MLBAM_ID,BirthDate
458006,1983-01-20
458015,1983-09-10
458036,1982-05-03
458061,1984-08-03
458085,1985-06-18
458210,1984-07-20
458239,1985-08-05
458252,1983-06-06
458501,1984-02-10
458537,1985-03-04
458550,1986-03-11
458582,1986-01-16
458587,1986-03-28
458628,1982-07-23
458643,1983-02-20
458668,1986-08-07
458675,1986-08-11
458679,1986-11-13
458681,1987-05-12
458690,1986-09-23
458691,1987-05-15
458709,1984-09-27
458731,1983-08-24
458913,1985-05-25
459334,1983-10-27
459423,1982-05-26
459425,1982-05-29
459431,1986-11-19
459434,1986-07-02
459440,1983-06-18
459714,1982-06-09
459941,1983-11-18
459943,1983-08-21
459964,1984-08-03
459991,1983-09-02
460003,1983-12-21
460004,1983-11-14
460022,1983-08-17
460026,1983-09-08
460051,1983-08-30
460055,1983-12-21
460059,1984-01-14
460060,1984-06-15
460067,1983-11-17
460075,1983-11-17
460077,1983-08-09
460086,1984-02-10
460099,1983-10-12
460131,1984-02-18
460252,1982-10-11
460261,1983-05-15
460267,1983-01-09
460269,1982-12-27
460576,1985-12-04
460579,1980-07-02
460580,1981-11-09
460612,1981-09-14
460647,1978-06-06
461235,1983-09-16
461314,1984-09-23
461315,1984-10-24
461416,1982-10-29
461811,1982-08-10
461815,1981-10-18
461829,1985-09-19
461834,1983-02-28
461858,1986-06-15
461865,1985-12-24
461874,1983-03-18
461882,1984-06-14
462101,1988-08-26
462102,1986-08-28
462136,1983-07-05
462405,1980-01-16
462413,1981-12-15
462564,1980-03-11
462950,1983-06-06
462985,1986-01-24
463024,1984-11-12
463610,1984-12-10
464299,1982-05-16
464341,1984-02-02
464433,1987-06-24
464900,1983-09-09
465041,1986-03-06
465668,1984-06-12
465674,1985-09-27
465753,1986-12-10
465784,1986-11-17
466320,1984-08-11
466988,1985-04-23
467055,1986-08-11
467070,1985-02-01
467092,1987-08-10
467100,1987-01-12
467143,1988-03-05
467793,1986-04-08
467798,1988-08-12
467827,1987-05-06
468406,1984-11-03
468429,1983-09-01
468504,1988-01-07
469040,1982-09-25
469134,1985-08-14
469721,1983-02-28
469810,1987-02-12
470516,1986-04-23
471083,1983-07-09
471107,1984-03-09
471863,1984-08-02
471865,1985-10-17
471868,1983-04-18
471897,1987-08-26
472528,1985-11-30
473234,1984-11-13
473724,1985-05-23
474233,1988-01-29
474319,1986-11-23
474384,1986-12-31
474443,1987-05-01
474463,1988-02-01
474494,1987-02-22
474568,1986-08-27
474699,1987-09-25
474832,1988-04-20
474865,1986-02-20
474892,1986-12-18
475100,1986-07-24
475115,1987-04-22
475174,1987-04-08
475243,1987-02-06
475247,1986-07-27
475253,1986-12-05
475479,1986-10-09
475582,1984-09-28
476036,1987-02-12
476192,1986-03-27
476270,1983-11-01
476451,1987-04-08
476633,1988-02-24
476704,1984-04-17
476811,1986-06-15
476883,1987-02-06
477003,1986-10-27
477054,1987-09-01
477132,1988-03-19
477165,1986-08-26
477186,1987-09-11
477195,1987-03-22
485567,1987-06-11
488671,1987-01-29
488676,1982-12-19
488681,1986-05-15
488689,1984-12-07
488703,1986-10-05
488721,1987-03-31
488726,1987-05-15
488740,1983-12-18
488768,1986-09-11
488771,1987-06-18
488810,1986-08-18
488811,1986-04-24
488818,1987-01-21
488819,1983-12-22
488852,1987-05-21
488862,1982-11-02
488912,1983-08-17
488919,1986-11-02
488936,1987-06-07
489119,1986-11-13
489138,1987-01-30
489149,1987-08-25
489209,1984-09-09
489232,1983-08-29
489242,1983-04-01
489262,1983-10-07
489267,1983-05-20
489277,1983-03-16
489305,1987-09-23
489334,1984-03-09
489365,1986-10-28
489413,1984-11-23
490063,1983-11-26
491676,1987-09-07
491696,1988-04-30
492706,1976-06-08
492802,1989-02-14
492841,1982-09-16
493114,1982-01-05
493120,1977-04-26
493127,1979-02-09
493128,1981-06-03
493133,1975-02-10
493193,1982-06-21
493316,1985-10-18
493329,1984-06-09
493343,1985-04-05
493351,1981-09-22
493364,1989-03-10
493472,1987-04-09
493574,1987-05-24
493596,1986-09-16
494686,1988-10-10
499624,1983-10-24
499864,1988-01-18
499877,1975-06-22
499926,1988-08-14
500135,1992-04-17
500207,1985-08-12
500208,1987-07-03
500743,1989-02-24
500779,1989-01-24
500871,1989-01-05
500874,1988-07-25
500887,1989-03-31
501213,1988-09-24
501245,1989-03-31
501255,1987-08-07
501303,1989-08-21
501317,1988-06-01
501571,1989-03-17
501605,1987-10-31
501647,1989-02-23
501659,1989-06-27
501660,1989-06-10
501800,1984-07-18
501814,1985-03-09
501835,1984-07-08
501888,1988-03-28
501896,1983-04-28
501920,1983-11-10
501954,1988-05-07
501961,1987-09-28
501981,1987-12-21
501983,1988-02-02
501985,1987-12-26
501986,1988-03-10
501994,1988-03-05
502003,1985-01-04
502009,1987-12-09
502029,1988-07-02
502031,1987-04-21
502032,1985-03-02
502034,1985-01-17
502042,1988-09-26
502043,1987-10-23
502046,1987-11-20
502054,1988-03-08
502082,1988-10-04
502100,1985-07-25
502110,1987-08-21
502117,1986-02-01
502125,1985-09-05
502126,1987-09-03
502133,1987-10-10
502143,1984-09-19
502161,1985-01-22
502179,1987-01-10
502182,1986-04-05
502188,1985-01-23
502190,1987-11-12
502205,1987-09-27
502210,1987-02-19
502211,1988-01-29
502226,1983-11-29
502229,1988-08-29
502239,1988-03-01
502249,1987-09-25
502261,1984-06-20
502273,1987-08-04
502285,1988-03-07
502317,1984-12-14
502374,1985-03-04
502409,1985-04-10
502481,1984-08-15
502517,1985-04-01
502523,1987-12-28
502544,1986-12-15
502582,1986-09-08
502624,1987-11-30
502671,1987-09-10
502676,1987-06-30
502706,1986-10-09
503449,1989-05-08
503556,1989-03-14
504378,1986-06-20
504379,1986-08-31
504385,1983-08-30
506433,1986-08-16
506560,1989-04-06
506673,1983-04-25
506693,1990-04-18
506702,1989-03-13
506703,1990-08-16
506747,1989-10-12
506924,1987-08-31
506997,1988-05-20
508892,1990-02-27
514888,1990-05-06
514913,1989-10-27
514917,1990-05-23
516416,1990-03-17
516472,1989-09-14
516770,1990-03-24
516782,1988-10-09
516809,1990-03-27
516811,1990-05-30
516949,1989-11-17
517369,1989-11-21
517370,1988-11-25
517414,1990-02-09
518170,1987-12-23
518408,1985-09-10
518452,1989-04-26
518466,1989-07-04
518490,1988-12-30
518500,1984-09-10
518516,1989-08-01
518542,1989-11-16
518545,1986-10-08
518558,1986-12-10
518567,1986-02-07
518568,1989-05-14
518577,1986-05-22
518586,1989-04-10
518595,1989-02-10
518614,1986-10-19
518618,1989-07-18
518625,1989-08-28
518626,1985-12-08
518649,1988-12-02
518653,1987-06-15
518655,1986-05-13
518692,1989-09-12
518700,1985-08-26
518716,1986-04-28
518725,1988-08-31
518735,1988-11-08
518755,1985-08-20
518774,1989-03-27
518790,1988-04-10
518792,1989-08-09
518794,1985-09-14
518876,1988-10-14
518900,1987-10-01
518902,1988-04-11
518911,1988-08-11
518934,1988-07-13
518953,1986-01-20
518960,1986-06-13
518980,1985-12-21
518991,1985-08-26
519023,1988-06-19
519025,1988-09-09
519037,1988-11-03
519043,1989-06-18
519048,1985-09-06
519058,1988-09-11
519068,1986-05-14
519071,1989-12-22
519076,1989-06-05
519082,1989-05-04
519083,1989-02-14
519107,1985-10-31
519128,1986-04-09
519141,1988-11-22
519184,1988-05-03
519203,1989-08-08
519208,1985-02-16
519222,1988-11-22
519237,1988-09-28
519295,1989-02-09
519299,1986-05-22
519304,1989-02-28
519306,1989-04-24
519317,1989-11-08
519333,1989-07-20
519345,1988-09-09
519346,1986-11-10
519388,1989-08-27
519390,1984-11-01
519412,1987-01-16
519421,1988-09-13
519445,1985-09-30
519455,1986-05-23
520471,1989-11-14
520976,1989-11-01
521692,1990-05-10
523253,1987-01-14
523260,1988-06-09
523261,1987-01-21
523265,1988-04-09
523989,1989-03-04
524968,1989-11-28
527038,1991-08-06
527043,1991-06-21
527049,1991-04-01
527054,1991-01-27
534606,1988-11-21
534627,1989-03-10
534947,1987-11-13
537953,1983-02-22
541600,1991-08-11
541608,1989-11-05
541645,1991-06-12
541650,1991-03-26
542194,1991-09-02
542208,1990-10-27
542255,1990-10-29
542303,1990-11-12
542340,1991-05-02
542364,1991-05-15
542436,1991-07-26
542454,1990-11-07
542455,1991-05-09
542513,1991-06-18
542583,1990-06-30
542642,1991-06-20
542881,1989-12-30
542897,1990-01-01
542908,1990-03-26
542914,1987-11-01
542921,1990-01-27
542932,1990-01-22
542942,1989-10-18
542963,1989-07-14
542979,1990-05-07
542993,1989-08-30
542994,1986-03-12
542999,1986-05-30
543022,1989-12-16
543037,1990-09-08
543038,1987-04-20
543045,1990-05-24
543063,1987-01-21
543068,1990-01-05
543083,1987-01-19
543094,1990-02-23
543101,1990-04-18
543105,1990-05-26
543108,1986-01-24
543135,1990-02-13
543148,1987-08-05
543184,1987-07-08
543194,1989-10-10
543213,1987-07-10
543216,1987-07-18
543228,1987-07-19
543238,1990-08-10
543243,1989-11-07
543257,1989-09-16
543272,1990-03-20
543281,1987-07-08
543294,1989-12-07
543302,1987-11-24
543305,1989-10-02
543308,1989-08-31
543309,1990-04-20
543321,1990-03-05
543333,1989-10-24
543339,1987-03-09
543376,1986-06-18
543377,1988-10-28
543380,1989-12-18
543401,1987-04-03
543408,1986-06-29
543432,1987-08-07
543434,1990-01-18
543459,1988-09-20
543475,1990-10-19
543484,1989-11-30
543510,1990-06-13
543543,1989-10-18
543557,1989-07-01
543569,1987-04-21
543589,1989-11-12
543590,1987-08-07
543592,1989-12-28
543629,1989-12-13
543633,1986-11-13
543643,1990-07-19
543647,1987-01-23
543685,1990-06-06
543699,1986-10-05
543706,1985-09-30
543734,1986-10-22
543742,1987-09-28
543743,1987-01-02
543744,1984-12-23
543760,1990-09-17
543768,1990-04-16
543776,1987-06-18
543807,1989-09-19
543829,1988-04-22
543877,1990-08-21
543894,1989-08-29
543939,1990-10-10
544369,1990-02-18
544371,1989-02-06
544725,1991-03-18
544925,1987-08-10
544931,1988-07-20
545121,1991-07-16
545333,1991-01-17
545338,1991-03-02
545341,1991-08-13
545350,1991-03-30
545358,1991-03-15
545361,1991-08-07
545363,1991-05-21
545404,1986-09-03
546318,1991-12-29
546990,1994-07-20
546991,1994-04-16
547004,1994-05-22
547170,1992-07-12
547172,1992-06-09
547179,1992-01-04
547180,1992-10-16
547379,1988-12-23
547887,1981-05-20
547912,1990-01-18
547943,1987-03-25
547957,1988-01-12
547982,1988-03-06
547989,1987-01-29
548389,1989-11-23
552662,1988-10-17
553869,1990-11-17
553882,1992-02-10
553902,1991-10-14
553988,1992-02-22
553993,1991-07-18
554234,1991-05-21
554429,1988-02-26
554430,1990-05-30
554431,1990-10-19
570256,1991-09-14
570267,1992-08-05
570481,1991-08-31
570482,1991-10-11
570489,1991-10-29
570560,1992-06-29
570615,1991-08-09
570632,1991-09-12
570717,1992-03-26
570731,1991-10-16
570799,1991-06-19
570805,1992-06-19
571431,1988-08-31
571437,1991-01-14
571448,1991-04-16
571466,1991-01-07
571506,1988-05-28
571527,1989-05-11
571553,1990-06-22
571561,1989-07-05
571578,1989-07-19
571595,1991-10-02
571602,1991-03-26
571657,1990-08-17
571666,1985-06-15
571679,1989-03-18
571681,1991-02-12
571697,1990-05-01
571718,1990-11-02
571740,1990-09-09
571745,1990-12-23
571757,1987-08-14
571761,1990-09-28
571771,1991-08-24
571788,1988-06-11
571804,1988-08-02
571812,1988-05-20
571825,1988-09-24
571830,1991-07-16
571841,1988-07-20
571851,1991-03-16
571862,1988-06-30
571868,1987-10-05
571875,1990-10-09
571912,1991-02-06
571918,1990-08-25
571927,1991-05-29
571945,1988-08-23
571946,1990-10-10
571970,1990-08-25
571974,1991-05-13
571976,1990-12-10
571980,1991-04-24
572008,1991-08-12
572019,1987-10-27
572033,1988-02-12
572039,1991-01-14
572041,1987-12-05
572073,1991-05-21
572114,1988-04-11
572122,1987-11-03
572128,1991-03-15
572138,1991-09-18
572180,1990-03-22
572182,1991-02-01
572191,1991-03-26
572204,1991-03-15
572228,1991-02-13
572233,1991-03-28
572253,1988-07-10
572287,1991-03-25
572365,1988-02-13
572669,1989-11-13
572761,1985-11-26
572816,1989-05-22
572821,1987-05-15
572863,1987-08-13
572876,1987-09-24
572971,1988-01-01
573027,1988-04-11
573088,1990-09-27
573113,1991-01-24
573131,1986-07-28
573135,1989-07-20
573185,1988-12-01
573186,1991-05-01
573262,1990-08-23
573627,1990-08-01
574831,1989-11-10
574847,1988-11-10
575929,1992-05-13
576397,1988-09-23
578428,1990-01-05
581527,1991-02-21
588751,1989-04-15
591712,1993-07-09
591720,1992-09-02
591741,1992-12-12
591971,1992-01-08
591994,1992-09-04
592122,1991-09-06
592144,1990-09-24
592178,1992-01-04
592192,1989-02-15
592200,1988-11-09
592206,1992-03-04
592230,1992-06-02
592239,1989-03-20
592261,1992-08-16
592273,1992-08-21
592314,1991-10-07
592325,1992-05-17
592332,1991-01-06
592346,1992-01-15
592348,1992-02-28
592351,1991-11-05
592387,1992-01-10
592407,1987-11-19
592419,1989-05-18
592444,1992-05-10
592450,1992-04-26
592518,1992-07-06
592530,1993-01-02
592567,1992-10-01
592592,1988-07-18
592609,1988-08-27
592620,1989-01-01
592621,1989-09-30
592626,1992-04-21
592647,1992-12-11
592656,1992-04-15
592660,1992-04-24
592662,1991-10-01
592663,1991-03-18
592669,1992-01-28
592680,1992-05-02
592685,1992-04-20
592696,1991-09-28
592710,1989-04-21
592731,1989-07-20
592743,1989-09-04
592761,1991-07-28
592767,1989-06-13
592789,1992-08-29
592791,1991-11-18
592808,1992-05-24
592826,1992-06-07
592836,1992-08-13
592859,1992-01-11
592863,1991-08-21
592866,1992-04-25
592885,1991-12-05
593160,1989-01-24
593372,1991-09-21
593428,1992-10-01
593495,1992-11-14
593523,1992-09-06
593525,1992-02-03
593527,1993-01-22
593528,1993-06-04
593590,1990-08-08
593643,1992-10-17
593647,1992-09-06
593700,1992-10-22
593871,1993-07-05
593934,1993-05-11
593993,1992-09-19
594011,1992-10-16
594555,1991-04-20
594576,1992-01-23
594694,1992-04-02
594777,1987-10-14
594798,1988-06-19
594807,1988-09-04
594809,1988-12-06
594824,1989-08-08
594828,1986-08-18
594838,1988-10-03
594940,1989-02-09
594953,1991-10-28
594988,1990-10-06
595005,1988-03-04
595023,1989-09-26
595025,1989-09-05
595144,1992-01-18
595191,1990-07-02
595222,1992-07-08
595281,1990-04-22
595284,1991-11-09
595373,1992-07-19
595375,1991-10-12
595386,1988-03-13
595426,1989-08-07
595453,1991-11-04
595467,1987-12-19
595751,1993-06-11
595777,1993-02-20
595879,1992-12-01
595881,1993-05-23
595885,1992-11-09
595909,1992-12-04
595943,1992-09-10
595956,1992-12-06
595963,1992-10-20
595978,1992-08-18
595981,1992-12-04
596012,1993-10-03
596019,1993-11-14
596056,1993-01-05
596059,1994-02-03
596103,1992-12-13
596105,1992-10-26
596115,1992-11-15
596117,1993-05-26
596119,1992-04-03
596129,1992-12-17
596133,1993-08-21
596142,1992-12-02
596143,1993-05-16
596144,1992-11-16
596146,1993-02-10
596295,1993-11-23
596451,1993-05-14
596748,1992-08-26
596825,1993-03-28
596847,1991-05-19
598265,1990-04-19
598284,1990-07-15
599096,1994-03-03
600301,1989-09-18
600303,1989-01-31
600474,1993-07-20
600524,1994-04-04
600858,1994-01-23
600869,1993-11-24
601713,1993-02-14
602074,1994-02-28
602104,1994-06-03
602922,1994-03-03
605113,1990-03-15
605119,1993-05-19
605125,1990-06-30
605131,1989-12-28
605137,1992-08-14
605141,1992-10-07
605151,1992-08-10
605170,1993-08-17
605183,1990-02-24
605196,1993-02-17
605200,1993-02-07
605204,1993-04-27
605227,1989-10-08
605228,1992-07-31
605232,1993-04-14
605233,1993-08-21
605244,1993-01-12
605253,1991-06-08
605288,1993-02-02
605323,1990-07-15
605346,1992-12-16
605353,1993-09-25
605361,1990-06-27
605388,1990-02-27
605397,1992-12-04
605400,1993-06-04
605412,1990-10-30
605421,1992-08-07
605446,1992-06-05
605452,1993-05-21
605474,1989-07-30
605480,1993-05-06
605483,1992-12-04
605486,1991-03-16
605490,1992-08-03
605498,1992-09-11
605508,1992-12-02
605509,1990-06-16
605512,1990-07-06
605538,1992-09-12
605540,1993-02-10
605548,1992-11-27
605612,1993-11-30
606019,1992-02-17
606115,1994-08-04
606131,1993-05-09
606132,1994-02-04
606157,1994-04-22
606192,1992-10-15
606213,1993-02-14
606299,1994-04-30
606466,1993-10-12
606988,1992-10-11
606992,1992-12-18
606993,1993-03-04
607043,1993-03-27
607054,1990-05-09
607067,1990-07-01
607200,1993-02-25
607208,1993-06-30
607219,1993-10-12
607223,1993-05-10
607229,1993-07-18
607231,1992-08-06
607257,1987-10-02
607333,1990-02-13
607345,1988-06-28
607369,1989-01-20
607385,1990-06-06
607387,1990-03-11
607430,1990-06-09
607461,1993-04-28
607468,1992-11-06
607471,1993-03-24
607536,1993-05-14
607625,1989-11-17
607680,1989-01-04
607732,1989-12-22
607752,1993-08-27
607776,1990-07-15
608061,1988-10-27
608070,1992-09-17
608324,1994-03-30
608325,1993-12-22
608331,1994-01-18
608336,1993-11-19
608348,1994-07-14
608365,1994-01-23
608369,1994-04-27
608379,1991-07-01
608384,1993-09-08
608385,1993-08-17
608422,1994-10-13
608475,1994-12-31
608566,1995-02-22
608577,1995-04-26
608596,1991-04-03
608597,1994-10-20
608654,1992-02-20
608671,1991-06-15
608672,1990-12-18
608686,1990-09-30
608700,1991-02-26
608701,1991-03-26
608703,1990-12-03
608715,1991-09-25
608717,1990-08-22
608718,1989-08-29
608841,1992-05-06
609274,1994-11-21
609275,1995-07-27
609280,1995-03-02
611177,1985-04-12
612672,1985-07-21
613564,1993-09-06
614173,1994-09-02
614177,1995-07-07
615698,1995-02-10
620439,1996-02-27
620443,1996-05-02
620446,1996-02-26
621002,1994-03-22
621005,1994-06-24
621006,1994-12-22
621011,1994-10-12
621020,1994-02-11
621028,1993-08-04
621035,1990-08-29
621043,1994-09-22
621044,1994-05-12
621107,1994-04-08
621111,1994-07-28
621219,1991-11-30
621311,1994-04-01
621389,1990-10-20
621433,1994-05-30
621438,1994-01-22
621439,1993-12-18
621446,1994-05-08
621450,1994-01-15
621453,1993-11-04
621458,1994-04-21
621466,1993-11-30
621471,1993-01-14
621493,1993-12-14
621500,1993-12-30
621512,1994-04-12
621514,1993-12-10
621532,1990-01-18
621545,1994-02-21
621550,1991-08-27
621559,1993-05-13
621563,1990-04-26
621566,1994-03-29
621573,1993-10-14
622046,1993-10-20
622072,1991-01-12
622100,1993-12-06
622110,1991-01-15
622168,1995-01-23
622194,1990-12-20
622226,1994-05-31
622268,1994-05-25
622270,1991-01-18
622491,1992-12-12
622497,1992-12-17
622534,1994-09-28
622569,1993-09-05
622608,1995-01-21
622666,1993-12-13
622682,1994-10-05
622761,1995-06-23
623143,1991-11-15
623168,1991-06-19
623180,1991-04-05
623182,1989-12-22
623205,1994-07-14
623323,1993-08-22
623520,1993-04-07
623912,1994-09-06
623993,1994-10-19
624407,1994-02-15
624413,1994-12-07
624414,1995-05-30
624415,1995-04-11
624419,1995-03-07
624424,1993-03-01
624428,1991-12-14
624431,1992-11-28
624503,1995-10-24
624507,1994-06-07
624512,1995-03-02
624513,1995-01-17
624577,1990-12-07
624585,1992-02-25
624636,1995-08-23
624641,1996-03-06
625329,1987-02-13
628317,1988-04-11
628326,1990-03-25
628329,1987-07-09
628333,1987-04-04
628336,1988-04-27
628338,1991-01-31
628356,1987-04-05
628450,1987-10-09
628451,1993-04-03
628452,1990-01-04
628711,1996-08-12
630105,1994-01-21
630111,1990-11-14
640444,1994-09-09
640447,1992-07-15
640449,1994-09-06
640457,1995-05-03
640458,1994-12-16
640460,1994-09-10
640461,1992-03-29
640470,1995-03-01
640492,1996-05-11
640902,1996-04-18
641154,1996-03-07
641313,1993-06-23
641319,1991-11-02
641343,1995-10-06
641355,1995-07-13
641432,1994-11-04
641470,1995-02-06
641477,1992-03-31
641487,1995-01-11
641505,1992-05-12
641511,1995-03-07
641513,1994-09-30
641525,1992-01-29
641531,1991-08-22
641553,1991-12-09
641555,1995-04-24
641561,1994-12-15
641583,1994-12-29
641584,1995-05-25
641598,1991-01-15
641645,1994-09-27
641658,1994-10-10
641680,1995-06-27
641684,1995-01-17
641712,1994-09-15
641771,1992-09-10
641778,1995-06-03
641779,1996-06-03
641786,1995-07-13
641796,1992-07-14
641816,1994-09-29
641820,1992-03-18
641829,1995-09-05
641856,1994-08-23
641857,1994-12-14
641914,1994-12-10
641924,1995-04-03
641929,1992-01-09
641933,1995-06-22
641943,1995-07-30
642020,1994-12-14
642082,1995-02-24
642086,1995-06-15
642133,1995-03-16
642136,1995-05-06
642137,1994-10-08
642156,1991-12-27
642162,1992-09-09
642165,1995-03-10
642180,1994-11-23
642197,1995-06-18
642201,1994-06-26
642211,1995-08-20
642215,1994-09-11
642221,1995-04-17
642336,1995-10-27
642350,1995-07-22
642423,1996-04-07
642456,1995-11-15
642547,1996-06-04
642707,1995-12-06
642708,1995-11-20
642715,1995-09-02
642721,1994-08-28
642727,1996-07-10
642731,1996-02-22
642736,1995-09-11
642851,1990-12-10
643217,1994-07-06
643230,1992-04-29
643265,1990-12-25
643269,1994-11-16
643289,1994-07-19
643327,1990-04-21
643335,1992-09-17
643376,1995-04-15
643393,1991-10-31
643396,1995-03-23
643418,1995-08-22
643436,1992-04-09
643446,1992-04-08
643524,1992-06-29
643565,1990-12-03
643603,1990-10-29
644374,1995-08-18
644433,1995-03-21
645261,1995-09-07
645277,1997-01-07
645302,1997-05-19
645305,1997-01-20
645444,1997-02-24
645801,1992-07-04
645848,1988-11-07
646240,1996-10-24
647228,1999-05-22
647304,1997-06-22
647336,1997-08-04
647351,1996-12-20
647378,1998-07-05
648717,1986-11-20
649557,1990-08-01
649955,1997-06-17
649966,1997-06-03
650331,1996-11-19
650333,1997-04-09
650339,1996-07-19
650391,1996-11-27
650402,1996-12-13
650489,1997-04-24
650490,1991-08-08
650559,1996-12-16
650619,1997-02-15
650859,1997-02-26
650907,1996-11-02
650968,1997-06-14
655316,1997-05-30
656024,1996-09-10
656180,1996-06-26
656185,1993-03-15
656248,1996-05-16
656252,1996-05-29
656305,1993-04-28
656308,1995-08-11
656364,1995-05-31
656371,1996-05-27
656403,1995-12-01
656413,1996-03-17
656427,1995-10-15
656448,1995-11-22
656467,1994-02-04
656484,1996-03-22
656509,1995-08-10
656514,1996-04-12
656537,1995-12-30
656541,1994-02-21
656546,1993-01-08
656555,1993-03-17
656577,1995-12-25
656582,1992-08-16
656605,1996-04-04
656669,1993-09-26
656695,1995-11-14
656716,1995-04-29
656731,1995-07-28
656775,1994-10-01
656794,1993-06-12
656811,1993-07-26
656821,1996-07-15
656847,1995-12-12
656896,1996-06-29
656941,1993-03-05
656976,1996-02-06
657041,1995-08-23
657061,1996-07-03
657077,1996-05-15
657088,1995-11-20
657108,1996-04-26
657136,1996-05-19
657145,1993-02-05
657193,1990-01-30
657212,1997-06-21
657277,1996-11-18
657434,1992-05-17
657557,1993-08-02
657656,1994-07-15
657709,1996-02-26
657757,1996-04-23
658069,1993-02-19
658668,1996-03-06
658677,1997-10-30
659275,1992-07-18
660162,1995-05-27
660271,1994-07-05
660294,1991-11-26
660613,1997-11-11
660614,1997-09-23
660620,1998-08-03
660623,1998-05-28
660634,1998-05-04
660636,1997-10-28
660644,1998-02-09
660650,1998-01-07
660670,1997-12-18
660688,1998-07-20
660707,1998-08-17
660710,1998-02-19
660731,1998-05-01
660757,1998-01-10
660758,1998-03-06
660766,1998-02-19
660821,1997-10-07
660829,1996-04-07
660844,1997-10-10
660857,1997-07-23
661269,1995-09-18
661388,1997-12-24
661411,1998-01-12
661531,1995-05-05
662139,1996-07-02
663330,1997-08-04
663368,1996-09-10
663445,1997-10-18
663457,1997-09-08
663478,1997-07-28
663494,1997-07-02
663503,1997-06-21
663527,1997-05-29
663538,1997-05-13
663550,1997-05-03
663567,1997-04-18
663584,1997-04-03
663586,1997-04-02
663604,1997-03-14
663609,1997-03-10
663611,1997-03-05
663616,1997-02-26
663624,1997-02-18
663630,1997-02-14
663647,1997-01-28
663656,1997-01-17
663662,1997-01-15
663697,1996-12-15
663698,1996-12-15
663728,1996-11-26
663743,1996-11-11
663757,1996-11-01
663796,1996-10-07
663799,1996-10-06
663837,1996-09-16
663845,1996-09-13
663853,1996-09-06
663886,1996-08-16
663897,1996-08-09
663898,1996-08-09
663905,1996-08-03
663911,1996-07-31
663967,1996-03-15
663968,1996-03-08
663978,1996-01-08
663993,1995-07-07
664023,1994-08-12
664029,1994-08-02
664034,1994-07-13
664040,1994-07-06
664041,1994-07-01
664056,1994-06-03
664057,1994-06-01
664058,1994-05-31
664059,1994-05-26
664068,1994-04-29
664119,1994-01-16
664141,1993-11-17
664192,1993-06-06
664238,1992-08-02
664247,1992-01-26
664314,1997-11-25
664332,1998-08-27
664670,1996-05-05
664697,1997-08-24
664702,1994-10-17
664728,1997-03-03
664731,1993-05-10
664761,1996-08-03
664770,1994-07-12
664774,1994-01-01
664789,1994-05-29
664850,1993-10-14
664874,1993-08-28
664901,1993-09-28
664913,1992-07-13
664926,1993-07-27
664954,1994-02-22
664983,1997-07-30
665019,1996-05-15
665052,1997-07-11
665120,1993-07-30
665155,1997-02-18
665161,1997-09-22
665173,1997-09-06
665180,1997-10-10
665482,1999-02-13
665487,1999-01-02
665489,1999-03-16
665506,1998-11-19
665560,1998-11-18
665561,1999-02-25
665648,1999-05-14
665650,1997-07-02
665742,1998-10-25
665750,1998-09-08
665782,1998-06-09
665804,1999-03-09
665828,1999-03-01
665833,1998-10-04
665839,1998-12-28
665846,1998-09-14
665856,1999-07-01
665861,1998-11-16
665862,1998-02-01
665877,1999-03-29
665888,1999-06-14
665912,1999-04-13
665914,1999-03-31
665922,1998-12-27
665923,1999-02-15
665926,1998-09-04
665953,1999-05-04
665966,1998-11-26
665998,1998-10-19
666018,1998-05-23
666023,1995-05-16
666120,1998-05-02
666124,1998-05-28
666126,1997-06-30
666134,1998-05-07
666135,1997-11-09
666137,1998-06-26
666139,1998-02-02
666140,1998-05-31
666143,1998-03-31
666149,1997-09-15
666150,1997-09-02
666152,1997-09-29
666158,1997-11-23
666160,1998-05-13
666163,1997-09-25
666164,1997-05-02
666165,1998-01-07
666176,1999-04-08
666179,1996-09-18
666181,1998-06-16
666182,1998-03-05
666183,1998-06-25
666185,1998-10-23
666194,1998-04-25
666197,1997-08-25
666198,1997-09-03
666211,1997-09-13
666213,1997-10-09
666310,2000-02-21
666397,1999-04-30
666464,1997-10-22
666560,1986-07-10
666561,1987-07-28
666624,1999-06-24
666632,1998-11-10
666695,1999-08-17
666703,1999-08-25
666712,1999-07-28
666801,1999-05-21
666906,1997-04-06
666915,1995-06-29
666931,1995-11-27
666969,1993-03-02
666971,1993-10-10
667452,1996-02-27
667472,1996-03-08
667670,1994-11-01
667803,1999-06-20
668227,1995-02-28
668472,1998-10-06
668663,1994-09-15
668664,1998-03-08
668670,1995-04-18
668678,1995-08-03
668709,1997-11-10
668715,1997-12-07
668721,1997-06-24
668723,1999-02-18
668731,1998-08-16
668751,1999-03-08
668752,1998-01-16
668785,1998-01-06
668791,1998-05-11
668800,1995-02-03
668804,1995-01-27
668832,1997-12-02
668833,1997-12-19
668843,1997-05-19
668845,1997-07-24
668853,1998-01-22
668876,1997-10-09
668885,1999-03-23
668901,1999-12-11
668904,1999-06-05
668929,1999-06-06
668930,1999-11-21
668939,1998-02-06
668942,1994-06-30
668952,1997-11-12
668965,1998-11-01
668974,1998-03-10
669002,1999-10-08
669003,1998-09-04
669004,1998-11-29
669016,1997-12-18
669023,1998-07-27
669065,1998-01-02
669087,1998-01-14
669127,1997-11-18
669134,1998-09-29
